expose_id;plz;region;typ;etagenzahl;wohnflaeche;kaufpreis;grundstueck;zimmer;schlafzimmer;badezimmer;baujahr;modernisierung;bauphase;objektzustand;heizungsart;energietraeger;energieausweis;energieausweistyp;energiebedarf;energieeffizienzklasse
123795992;88630;88630 Pfullendorf, Sigmaringen (Kreis);Einfamilienhaus (freistehend);2;182,46;649000;616;4;3;1;2012;;;Neuwertig;Fußbodenheizung;;liegt vor;Bedarfsausweis;38,8;A
123796098;21407;21407 Deutsch Evern, Lüneburg (Kreis);Einfamilienhaus (freistehend);2;153,54;510000;927;5;3;2;1971;;;Saniert;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;D
123796178;26419;26419 Schortens, Friesland (Kreis);Einfamilienhaus (freistehend);2;178;245000;1353;6;;2;1962;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;397,3;H
123796219;39343;39343 Süplingen, Börde (Kreis);Mehrfamilienhaus;3;218;165000;529;9;;;1946;1999;;Modernisiert;Zentralheizung;Erdgas leicht;liegt vor;Bedarfsausweis;320;H
123796267;74232;74232 Abstatt, Heilbronn (Kreis);Reiheneckhaus;3;106;430000;542;5;4;1;1964;2013;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;373,06;H
123796536;21755;21755 Hechthausen, Cuxhaven (Kreis);Bungalow;2;100;215000;1800;4;;;1971;;;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;F
123796709;98547;98547 Christes, Schmalkalden-Meiningen (Kreis);Einfamilienhaus (freistehend);1;144;285000;1272;8;;1;2003;2019;;Saniert;Fußbodenheizung;;liegt vor;Verbrauchsausweis;;E
123796712;75223;75223 Niefern- Öschelbronn, Niefern-Öschelbronn;Besondere Immobilie;3;165;750000;536;6;1;1;1971;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;227,8;G
123796892;60386;60386 Fechenheim, Frankfurt am Main;Reihenmittelhaus;3;97;549000;177;4;3;2;1989;2020;;Gepflegt;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;C
123797102;67549;67549 Worms / Neuhausen, Worms;Einfamilienhaus (freistehend);3;131;589000;640;7;3;2;1979;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;F
123797194;48159;48159 Münster, Kinderhaus-Ost;Einfamilienhaus (freistehend);3;202,06;1150000;677;7;4;2;1977;;;;;Öl;liegt vor;Bedarfsausweis;159,4;E
123797222;72622;72622 Nürtingen, Esslingen (Kreis);Doppelhaushälfte;3;118;395000;356;5;3;1;1926;1987;;;Etagenheizung;Gas, Strom;liegt vor;Bedarfsausweis;267,4;H
123797223;27474;27474 Cuxhaven, Cuxhaven (Kreis);Einfamilienhaus (freistehend);1;300;580000;1082;8;7;2;1999;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
123797276;40724;40724 Hilden, Mettmann (Kreis);Einfamilienhaus (freistehend);2;215,19;950000;980,19;5;4;1;1961;2015;Haus fertig gestellt;Modernisiert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;113;D
123797456;13439;13439 Berlin, Märkisches Viertel;Doppelhaushälfte;4;146;648000;246;6;3;2;1983;;;Vollständig renoviert;Öl-Heizung;Öl;liegt vor;Verbrauchsausweis;;D
123797656;84186;84186 Vilsheim, Landshut (Kreis);Doppelhaushälfte;1;138;729000;427;5;;1;2020;;Haus im Bau;Erstbezug;Gas-Heizung;Erdgas leicht;liegt vor;Bedarfsausweis;22,8;A
123797722;63589;63589 Linsengericht, Main-Kinzig-Kreis;Wohnimmobilie (sonstige);3;145;649000;1065;7;3;2;1930;;;Renovierungsbedürftig;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;291;H
123797882;93083;93083 Obertraubling, Regensburg (Kreis);Mehrfamilienhaus;3;185,19;570000;575,19;9;6;3;1956;2012;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;335,4;H
123798143;47918;47918 Tönisvorst - Vorst, Tönisvorst;Mehrfamilienhaus;3;176;493000;959;7;4;2;1960;;Haus fertig gestellt;;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;C
123798173;63691;63691 Ranstadt, Wetteraukreis;Einfamilienhaus (freistehend);1;130;399000;848;6;5;2;2001;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
123798345;41352;41352 Korschenbroich / Raderbroich, Korschenbroich;Doppelhaushälfte;1;150;499000;480;5;4;1;1991;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
123798384;58675;58675 Hemer, Märkischer Kreis;Einfamilienhaus (freistehend);1;119,76;410000;527;4;3;1;1995;;;Modernisiert;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;105,6;D
123798395;84186;84186 Vilsheim, Landshut (Kreis);Doppelhaushälfte;1;138;699000;408;5;;1;unbekannt;;Haus im Bau;Erstbezug;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;22,8;A
123798500;50226;50226 Frechen, Rhein-Erft-Kreis;Doppelhaushälfte;1;95;449000;287;4;4;2;1988;;;Vollständig renoviert;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;D
123798561;04416;04416 Markkleeberg, Leipzig (Kreis);Doppelhaushälfte;1;70;320000;780;3;2;1;1936;;;;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;F
123798804;86529;86529 Schrobenhausen, Neuburg-Schrobenhausen (Kreis);Einfamilienhaus (freistehend);2;234;280000;495;8;6;2;1973;;Haus fertig gestellt;Renovierungsbedürftig;Öl-Heizung;Öl;liegt vor;Verbrauchsausweis;;H
123798918;84028;84028 Landshut, Peter und Paul;Doppelhaushälfte;2;120,84;895000;670,5;4;;;2002;;;;;Gas;liegt vor;Verbrauchsausweis;;F
123799084;74889;74889 Sinsheim, Rhein-Neckar-Kreis;Einfamilienhaus (freistehend);2;160;490000;685;5;3;2;1991;2017;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;174,5;F
123799289;67577;67577 Alsheim, Alzey-Worms (Kreis);Einfamilienhaus (freistehend);2;150;378000;230;4;3;1;1900;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;148,2;E
123799359;21255;21255 Tostedt, Harburg (Kreis);Reihenmittelhaus;2;118,8;269000;345;3;;1;1963;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;144,2;E
123799559;51545;51545 Waldbröl, Oberbergischer Kreis;Einfamilienhaus (freistehend);2;103;309000;662;4;;;2001;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
123799560;55767;55767 Nohen, Birkenfeld (Kreis);Einfamilienhaus (freistehend);2;80;129000;1275;5;;1;1954;2020;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;233,2;G
123799653;41379;41379 Brüggen, Viersen (Kreis);Einfamilienhaus (freistehend);1;270,3;699000;2700,3;7;3;2;1958;;Haus fertig gestellt;Neuwertig;Öl-Heizung;Öl;liegt vor;Verbrauchsausweis;;E
123799754;15831;15831 Mahlow, Blankenfelde-Mahlow;Bungalow;2;105;440000;704;3;2;1;1923;2004;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
123799798;24576;24576 Bad Bramstedt, Hitzhusen;;2;153;398000;293;6;;;2000;;;;;Gas;liegt vor;Verbrauchsausweis;;D
123800021;94428;94428 Eichendorf, Dingolfing-Landau (Kreis);Einfamilienhaus (freistehend);2;140;369000;862;8;4;2;1960;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;215,88;G
123800139;52249;52249 Eschweiler, Aachen (Kreis);Einfamilienhaus (freistehend);2;165;449000;985;7;5;1;1972;;;Gepflegt;Zentralheizung;Solar, Öl;liegt vor;Bedarfsausweis;206,7;G
123800289;65201;65201 Wiesbaden, Frauenstein;Mehrfamilienhaus;2;200;540000;665;8;;3;1907;;;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;263,4;H
123800307;85399;85399 Hallbergmoos, Freising (Kreis);Einfamilienhaus (freistehend);2;162;1245000;359;5;4;2;2021;;Haus in Planung (projektiert);Erstbezug;Wärmepumpe;Strom;liegt vor;Bedarfsausweis;23,2;A+
123800318;40545;40545 Düsseldorf, Oberkassel;Einfamilienhaus (freistehend);4;267;2150000;175;8;5;3;1927;1975;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;119,2;D
123800366;39326;39326 Rogätz, Börde (Kreis);Doppelhaushälfte;4;120;110000;697;5;;;1920;1985;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;E
123800380;61169;61169 Friedberg, Friedberg (Hessen);Einfamilienhaus (freistehend);1;125,76;459000;428;5;3;2;1938;2020;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;331,1;H
123800390;14469;14469 Potsdam, Nauener Vorstadt;Reihenmittelhaus;1;165;1250000;100;5;;2;2008;;;Neuwertig;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;C
123800411;85399;85399 Hallbergmoos, Freising (Kreis);Einfamilienhaus (freistehend);1;164;1240000;358;4;3;2;2021;;Haus in Planung (projektiert);Erstbezug;Wärmepumpe;Strom;liegt vor;Bedarfsausweis;21,7;A+
123800537;41836;41836 Hückelhoven, Heinsberg (Kreis);Reiheneckhaus;2;110;149000;486;4;2;2;2005;2005;;Renovierungsbedürftig;Fernwärme;Fernwärme;liegt vor;Bedarfsausweis;164,5;F
123800550;74535;74535 Mainhardt, Schwäbisch Hall (Kreis);Einfamilienhaus (freistehend);2;368;599000;3599;9;;;1965;;;;;Öl;liegt vor;Bedarfsausweis;221;G
123800626;21614;21614 Buxtehude, Stade (Kreis);Reihenmittelhaus;2;90;245000;250;4;;;1960;;;;;Gas;liegt vor;Bedarfsausweis;289,7;H
123800862;38464;38464 Groß Twülpstedt, Helmstedt (Kreis);Einfamilienhaus (freistehend);2;220,27;79500;468,03;6;5;2;1802;2015;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;190;F
123800879;22941;22941 Bargteheide, Stormarn (Kreis);Einfamilienhaus (freistehend);2;130;469000;563;5;4;2;1965;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;218,5;G
123800887;25479;25479 Ellerau, Segeberg (Kreis);Einfamilienhaus (freistehend);2;114;375000;792;4;3;2;1964;;Haus fertig gestellt;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;366;H
123800895;72768;72768 Reutlingen-Rommelsbach, Reutlingen;;2;460;1190000;725;18;;;1972;;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;203,3;G
123800904;13158;13158 Berlin, Rosenthal;Doppelhaushälfte;2;118;569000;303;4;3;2;1997;2013;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123800963;91233;91233 Neunkirchen, Neunkirchen am Sand;Einfamilienhaus (freistehend);3;365;1200000;8810;4;;2;2000;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;96,1;C
123801038;98527;98527 Suhl, Neundorf;Doppelhaushälfte;3;103;55000;2268;4;2;1;1992;;;;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;27,47;H
123801041;71334;71334 Waiblingen, Rems-Murr-Kreis;Mehrfamilienhaus;3;126;580000;294;6;;;1964;;;Gepflegt;Elektro-Heizung;Strom;liegt vor;Bedarfsausweis;143,33;E
123801098;70469;70469 Stuttgart, Feuerbacher Tal;Mehrfamilienhaus;3;277;1100000;338;12;7;5;1901;1975;Haus fertig gestellt;Renovierungsbedürftig;Ofenheizung;Gas;liegt vor;Bedarfsausweis;313,2;H
123801146;84518;84518 Garching an der Alz, Altötting (Kreis);Mehrfamilienhaus;3;243;480000;760;9;5;2;1907;1987;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;356;H
123801179;74613;74613 Öhringen, Hohenlohekreis;Einfamilienhaus (freistehend);2;120;109000;250;6;4;1;1957;;Haus fertig gestellt;Renovierungsbedürftig;Ofenheizung;Holz;liegt vor;Bedarfsausweis;439,7;H
123801365;85092;85092 Kösching, Eichstätt (Kreis);Einfamilienhaus (freistehend);2;163;815000;502;5;4;2;2003;;;Gepflegt;Fußbodenheizung;Holzpellets;liegt vor;Bedarfsausweis;118,7;D
123801443;53567;53567 Buchholz, Buchholz (Westerwald);Einfamilienhaus (freistehend);2;137;448000;500;7;5;1;2005;;Haus fertig gestellt;Neuwertig;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;D
123801470;42857;42857 Remscheid, Stachelhausen;Doppelhaushälfte;3;290;499000;374;9;5;2;1883;2020;Haus fertig gestellt;;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;E
123801688;61231;61231 Bad Nauheim, Wetteraukreis;Einfamilienhaus (freistehend);3;320;855000;826;12;9;4;1979;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;E
123801726;82544;82544 Egling, Bad Tölz-Wolfratshausen (Kreis);Einfamilienhaus (freistehend);3;254;2200000;1248;5;3;2;1974;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;188;F
123801841;12489;12489 Berlin, Adlershof;Einfamilienhaus (freistehend);3;104;595000;761;5;;;1938;;Haus fertig gestellt;Modernisiert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;344,2;H
123801849;30853;30853 Langenhagen, Hannover (Kreis);Mehrfamilienhaus;2;278;777000;482;10;;;2000;;;Gepflegt;;Gas;liegt vor;Verbrauchsausweis;;B
123801859;34560;34560 Fritzlar, Schwalm-Eder-Kreis;Doppelhaushälfte;2;134;364000;359;4;;;2020;;;;;Fernwärme;;Bedarfsausweis;39,7;A
123802018;55126;55126 Mainz, Finthen;Doppelhaushälfte;2;180;549000;591;7;3;2;1894;2020;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;259,3;H
123802118;75382;75382 Althengstett, Calw (Kreis);Mehrfamilienhaus;2;180,7;629000;810;6;4;2;1978;2009;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;148,73;E
123802284;33699;33699 Bielefeld, Stieghorst;Einfamilienhaus (freistehend);2;180;460000;1045;8;;;1958;;;;Öl-Heizung;Öl;liegt vor;Verbrauchsausweis;;E
123802378;68723;68723 Oftersheim, Rhein-Neckar-Kreis;Einfamilienhaus (freistehend);2;214;1150000;403;4,5;;3;1997;;;;;Fernwärme;liegt vor;Verbrauchsausweis;;E
123802423;65510;65510 Hünstetten, Rheingau-Taunus-Kreis;Mehrfamilienhaus;3;150,09;429000;520,09;6,5;3;2;1840;2004;Haus fertig gestellt;Saniert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;257;H
123802458;65510;65510 Hünstetten, Rheingau-Taunus-Kreis;Einfamilienhaus (freistehend);3;150,13;429000;520,13;6,5;3;2;1840;2004;Haus fertig gestellt;Saniert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;257;H
123802559;34560;34560 Fritzlar, Schwalm-Eder-Kreis;Doppelhaushälfte;3;134;364000;338;4;;;2020;;;;;Fernwärme;;Bedarfsausweis;40,6;A
123802563;34560;34560 Fritzlar, Schwalm-Eder-Kreis;Doppelhaushälfte;3;134;374000;343;4;;;2020;;;;;Fernwärme;;Bedarfsausweis;39,7;A
123802572;34560;34560 Fritzlar, Schwalm-Eder-Kreis;Doppelhaushälfte;3;134;374000;360;4;;;2020;;;;;Fernwärme;;Bedarfsausweis;40,6;A
123802605;31171;31171 Nordstemmen, Hildesheim (Kreis);Einfamilienhaus (freistehend);3;147;365000;681;6;5;2;1974;2015;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;216,7;G
123802924;70794;70794 Filderstadt, Esslingen (Kreis);Doppelhaushälfte;2;120;499900;196;6,5;5;2;1971;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;243,82;G
123802955;55545;55545 Bad Kreuznach, Bad Kreuznach (Kreis);Mehrfamilienhaus;4;188;499999;206;13;6;4;1970;2009;Haus fertig gestellt;Gepflegt;Etagenheizung;Gas;liegt vor;Verbrauchsausweis;;C
123802998;84539;84539 Zangberg, Mühldorf am Inn (Kreis);Einfamilienhaus (freistehend);4;132,22;599000;1083;4;3;1;1979;;;Modernisiert;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;D
123803021;56645;56645 Nickenich, Mayen-Koblenz (Kreis);Mehrfamilienhaus;4;192;379000;561;8;4;3;1965;;;Vollständig renoviert;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;198,5;F
123803093;85748;85748 Garching bei München, München (Kreis);Reihenmittelhaus;2;154;1190000;321;6;;;1963;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
123803104;55218;55218 Ingelheim, Ingelheim am Rhein;Einfamilienhaus (freistehend);2;119;709900;410;4;3;1;2021;;Haus in Planung (projektiert);Erstbezug;Wärmepumpe;;liegt vor;Bedarfsausweis;19,1;A+
123803105;65428;65428 Rüsselsheim, Rüsselsheim am Main;Einfamilienhaus (freistehend);2;210;795000;582;7;5;2;2008;;;Neuwertig;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;C
123803147;68259;68259 Mannheim Feudenheim, Mannheim;Doppelhaushälfte;2;175;935000;360;7;3;2;1928;2011;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;F
123803220;82319;82319 Starnberg, Starnberg (Kreis);Villa;3;320;3290000;863;9;4;3;2020;;Haus fertig gestellt;Erstbezug;Fußbodenheizung;Gas;liegt vor;Bedarfsausweis;48;A
123803466;31789;31789 Hameln, Hameln-Pyrmont (Kreis);Mehrfamilienhaus;3;201;395000;993;6;;;1989;;;;Fußbodenheizung;Gas, Holz-Hackschnitzel;liegt vor;Verbrauchsausweis;;A
123804075;25845;25845 Nordstrand, Nordfriesland (Kreis);Einfamilienhaus (freistehend);2;160;330000;1404;4;;2;1984;2020;;;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;129,7;D
123804210;15366;15366 Neuenhagen, Neuenhagen bei Berlin;Einfamilienhaus (freistehend);2;100;478000;1050;3;2;1;1933;1998;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;F
123804237;50126;50126 Bergheim, Rhein-Erft-Kreis;Doppelhaushälfte;2;154;499000;419;5;4;2;1955;;;;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;190,69;F
123804318;15344;15344 Strausberg, Märkisch-Oderland (Kreis);Reihenmittelhaus;2;78;229000;730;4;;1;1954;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;248,3;H
123804434;65929;65929 Frankfurt am Main, Unterliederbach;Mehrfamilienhaus;3;222;949000;417;8;5;3;1898;1989;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;291,1;H
123804602;47804;47804 Krefeld, Benrad-Süd;Reiheneckhaus;2;121;395000;300;5;3;1;1925;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;107,3;D
123804619;22949;22949 Ammersbek, Stormarn (Kreis);Einfamilienhaus (freistehend);2;111,57;635000;850;4;;;1976;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;244,1;G
123804633;46244;46244 Bottrop Kirchhellen Feldhausen, Bottrop;Reiheneckhaus;3;135;425000;530;6;3;2;1989;2018;Haus fertig gestellt;Vollständig renoviert;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;165,9;F
123804748;68169;68169 Mannheim, Neckarstadt-West;Mehrfamilienhaus;4;380,44;897000;225;15;8;8;1905;2020;Haus fertig gestellt;Gepflegt;Zentralheizung;Fernwärme;liegt vor;Verbrauchsausweis;;E
123804771;19077;19077 Sülstorf, Ludwigslust-Parchim (Kreis);Wohnimmobilie (sonstige);4;300;496500;3400;10;;3;1900;2009;Haus fertig gestellt;Modernisiert;Fußbodenheizung;Öl, Holz;liegt vor;Verbrauchsausweis;;D
123804780;66780;66780 Rehlingen-Siersburg, Saarlouis (Kreis);Reihenmittelhaus;4;135;138000;217;4;;;1920;;;;;Gas;liegt vor;Bedarfsausweis;368,1;H
123804822;49078;49078 Osnabrück, Hellern;Doppelhaushälfte;3;137,36;365000;286;5;4;1;2006;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;58,15;B
123804838;71560;71560 Sulzbach an der Murr, Rems-Murr-Kreis;Mehrfamilienhaus;3;202;635000;768;9;;;1959;;;Saniert;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;C
123804914;38547;38547 Calberlah, Gifhorn (Kreis);Einfamilienhaus (freistehend);3;162;440000;1240;6;5;2;1965;;;Modernisiert;;Gas;liegt vor;Bedarfsausweis;249,2;H
123804932;61476;61476 Kronberg im Taunus, Hochtaunuskreis;Reiheneckhaus;3;179;848000;500;6;5;;1971;2020;;Modernisiert;Zentralheizung;Öl;liegt vor;Bedarfsausweis;147,8;E
123805080;51061;51061 Köln / Flittard, Köln;Einfamilienhaus (freistehend);2;97;258600;258;4;3;1;1900;;Haus fertig gestellt;Abbruchreif;Zentralheizung;Gas;liegt vor;Bedarfsausweis;377,4;H
123805096;63303;63303 Dreieich, Offenbach (Kreis);Mehrfamilienhaus;2;166;738000;761;6;;;1964;2014;;;;Öl;liegt vor;Bedarfsausweis;248;G
123805170;73540;73540 Heubach, Ostalbkreis;Einfamilienhaus (freistehend);2;178;680000;590;8;6;2;1989;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123805240;15366;15366 Neuenhagen bei Berlin, Märkisch-Oderland (Kreis);Einfamilienhaus (freistehend);2;228,42;649000;1424;9;5;3;1980;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123805331;58285;58285 Gevelsberg, Ennepe-Ruhr-Kreis;Reihenmittelhaus;3;160;295000;230;6;4;2;1986;2020;;Nach Vereinbarung;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
123805343;33034;33034 Brakel, Höxter (Kreis);Einfamilienhaus (freistehend);2;350;490000;3300;12;6;4;1938;2018;;Vollständig renoviert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;183,2;F
123805352;06901;06901 Kemberg, Wittenberg (Kreis);Einfamilienhaus (freistehend);2;335;350000;2354;7;2;2;1995;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;A
123805353;30916;30916 Isernhagen, Hannover (Kreis);Einfamilienhaus (freistehend);1;252,17;685000;980;10;7;3;1975;2016;Haus fertig gestellt;Gepflegt;Wärmepumpe;Umweltwärme;liegt vor;Bedarfsausweis;42,84;A
123805411;34233;34233 Fuldatal, Kassel (Kreis);Doppelhaushälfte;2;123;374500;400;4;2;1;2018;;;Erstbezug;Wärmepumpe;Wärmelieferung;liegt vor;Bedarfsausweis;49;A
123805422;67273;67273 Weisenheim am Berg, Bad Dürkheim (Kreis);Einfamilienhaus (freistehend);2;290;890000;1000;7;5;2;2003;2017;;Gepflegt;Fußbodenheizung;Erdwärme;liegt vor;Bedarfsausweis;67;B
123805427;63667;63667 Nidda, Wetteraukreis;Mehrfamilienhaus;3;190;390000;200;12;;;1923;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
123805489;55743;55743 Idar-Oberstein, Birkenfeld (Kreis);Mehrfamilienhaus;5;970;1099000;2800;35;23;12;1976;2014;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
123805513;41517;41517 Grevenbroich / Gustorf, Grevenbroich;Reiheneckhaus;2;128,9;286000;281;4;3;1;1971;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;244,2;G
123805516;32756;32756 Detmold, Lippe (Kreis);Mehrfamilienhaus;4;326;1350000;811;8;;;1952;2016;;Vollständig renoviert;Zentralheizung;Fernwärme;liegt vor;Bedarfsausweis;45;A
123805528;27578;27578 Bremerhaven, Lehe;Einfamilienhaus (freistehend);2;90;265000;560;3;3;1;1981;2020;;Gepflegt;Zentralheizung;Erdgas schwer;liegt vor;Verbrauchsausweis;;G
123805557;47179;47179 Duisburg, Fahrn;Reihenmittelhaus;3;165;399000;205;6;5;2;2021;;;Erstbezug;Wärmepumpe;Strom;liegt vor;Bedarfsausweis;39;A
123805838;04758;04758 Oschatz, Nordsachsen (Kreis);;2;155,78;397729;870;5;4;1;2021;;;;Fußbodenheizung;;liegt vor;Bedarfsausweis;36,5;A+
123805914;26386;26386 Wilhelmshaven-Rüstersiel, Wilhelmshaven;Einfamilienhaus (freistehend);2;112,75;290000;530;4;;;1990;;;;;Gas;liegt vor;Verbrauchsausweis;;E
123806010;14193;14193 Berlin, Grunewald;Doppelhaushälfte;2;193,68;1750000;377;7;;3;1968;;;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;102,6;D
123806050;76359;76359 Marxzell / Burbach, Marxzell;Einfamilienhaus (freistehend);3;242,65;830000;757;9;5;3;2005;;Haus fertig gestellt;Neuwertig;Zentralheizung;Erdwärme;liegt vor;Verbrauchsausweis;;A+
123806072;63517;63517 Rodenbach, Main-Kinzig-Kreis;;3;435;985000;987;7;5;4;2017;2019;;Neuwertig;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;36;A
123806120;56283;56283 Halsenbach, Rhein-Hunsrück-Kreis;;2;150;108000;290;5;3;1;1910;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;242,6;G
123806123;69250;69250 Schönau-Altneudorf, Schönau;Mehrfamilienhaus;2;270;649000;827;9;6;3;2000;;;;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;B
123806176;24582;24582 Wattenbek, Rendsburg-Eckernförde (Kreis);Einfamilienhaus (freistehend);2;110;269000;710;7;;1;1936;;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;210,2;G
123806212;78183;78183 Hüfingen, Schwarzwald-Baar-Kreis;Einfamilienhaus (freistehend);3;131;439000;232;6;;;2001;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;135,6;E
123806224;78112;78112 St. Georgen, Sankt Georgen im Schwarzwald;Doppelhaushälfte;3;139;325000;177;5;;2;1998;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;142,4;E
123806312;73431;73431 Aalen, Stadtmitte;Mehrfamilienhaus;3;120;440000;140;4;2;2;1897;;;Vollständig renoviert;Zentralheizung;Öl;liegt vor;Bedarfsausweis;146;E
