sex;age;agegr;placesize;region;edu;eduspec;socprof;unempdur;income;marital;mmarr;ymarr;msepdiv;ysepdiv;ls;depress;trust;trustfam;trustneigh;sport;nofriend;smoke;nociga;alcabuse;alcsol;workab;wkabdur;wkabint;wkabintdur;emcc;englang;height;weight;bmi
FEMALE;57;45-59;RURAL AREAS;Malopolskie;SECONDARY;no specialisation;OTHER ECONOMICALLY INACTIVE;24;NA;MARRIED;9;1975;NA;NA;MOSTLY SATISFIED;4;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;20;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;156;80;32.87310979618672
MALE;73;65+;URBAN 100,000-200,000;Dolnoslaskie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;24;1200;MARRIED;4;1961;NA;NA;MIXED;7;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;6;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;175;85;27.755102040816325
MALE;76;65+;RURAL AREAS;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;services for the population and transport services;RETIRED;7;1200;WIDOWED;12;1970;2;1992;MIXED;NA;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;175;70;22.857142857142858
FEMALE;30;25-34;URBAN BELOW 20,000;Slaskie;SECONDARY;social sciences;SELF-EMPLOYED;6;2000;SINGLE;NA;NA;NA;NA;MIXED;1;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;2;YES;15;NO;NO;NO;-8;NO;NA;NA;NONE;164;60;22.308149910767405
FEMALE;63;60-64;URBAN 500,000 AND OVER;Mazowieckie;SECONDARY;healthcare;RETIRED;0;1150;MARRIED;6;1970;NA;NA;PLEASED;9;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;8;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;159;62;24.524346347059055
FEMALE;77;65+;URBAN BELOW 20,000;Kujawsko-pomorskie;SECONDARY;social sciences;RETIRED;0;1300;MARRIED;4;1957;NA;NA;PLEASED;10;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;7;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;165;70;25.71166207529844
MALE;54;45-59;RURAL AREAS;Lubuskie;VOCATIONAL/GRAMMAR;architecture and construction;EMPLOYED IN PRIVATE SECTOR;23;1300;MARRIED;11;1982;NA;NA;MOSTLY DISSATISFIED;8;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;5;YES;20;YES;YES;NO;-8;NO;NA;NA;NONE;170;85;29.411764705882355
MALE;57;45-59;URBAN 20,000-100,000;Lubelskie;POST-SECONDARY OR HIGHER;economy and administration;EMPLOYED IN PRIVATE SECTOR;0;NA;MARRIED;8;1975;NA;NA;MOSTLY SATISFIED;3;ONE CAN`T BE TOO CAREFUL;NO;NO OPINION;YES;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;175;73;23.836734693877553
MALE;26;25-34;URBAN 20,000-100,000;Pomorskie;POST-SECONDARY OR HIGHER;social sciences;EMPLOYED IN PUBLIC SECTOR;0;2500;SINGLE;NA;NA;NA;NA;PLEASED;0;MOST PEOPLE CAN BE TRUSTED;YES;YES;NO;7;NO;-8;NO;NO;YES;2;NO;NA;NA;ACTIVE;189;74;20.71610537219003
MALE;70;65+;URBAN 100,000-200,000;Warminsko-mazurskie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;-8;1200;MARRIED;12;1965;NA;NA;MOSTLY SATISFIED;7;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;3;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;168;88;31.17913832199547
FEMALE;69;65+;URBAN 100,000-200,000;Warminsko-mazurskie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;0;1200;MARRIED;1;1962;NA;NA;MOSTLY SATISFIED;6;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;160;75;29.296874999999993
MALE;50;45-59;URBAN 100,000-200,000;Podkarpackie;SECONDARY;technical science;EMPLOYED IN PRIVATE SECTOR;-8;1800;MARRIED;12;1983;NA;NA;PLEASED;4;MOST PEOPLE CAN BE TRUSTED;YES;YES;NO;10;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;180;82;25.30864197530864
MALE;28;25-34;RURAL AREAS;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;production and processing;LONG-TERM SICK/DISABLED;-8;1500;MARRIED;9;2007;NA;NA;MOSTLY SATISFIED;2;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;10;YES;20;NO;NO;NA;-8;NO;NA;NA;NONE;183;90;26.874496103198062
FEMALE;41;35-44;URBAN 100,000-200,000;Slaskie;PRIMARY/NO EDUCATION;no specialisation;UNEMPLOYED;24;NA;MARRIED;4;1988;NA;NA;MOSTLY SATISFIED;13;IT`S DIFFICULT TO TELL;NO OPINION;NO OPINION;YES;6;YES;10;YES;NO;NO;-8;NO;NA;NA;NONE;171;51;17.441263978660103
FEMALE;33;25-34;URBAN 20,000-100,000;Zachodnio-pomorskie;POST-SECONDARY OR HIGHER;architecture and construction;EMPLOYED IN PUBLIC SECTOR;0;2000;MARRIED;9;2006;NA;NA;DELIGHTED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;167;74;26.533758829646096
FEMALE;40;35-44;URBAN 200,000-500,000;Slaskie;POST-SECONDARY OR HIGHER;economy and administration;EMPLOYED IN PRIVATE SECTOR;0;600;MARRIED;6;1963;NA;NA;MIXED;6;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;YES;10;YES;NO;NO;-8;NO;NA;NA;ACTIVE;168;64;22.67573696145125
MALE;35;35-44;URBAN BELOW 20,000;Dolnoslaskie;PRIMARY/NO EDUCATION;no specialisation;OTHER ECONOMICALLY INACTIVE;24;NA;SINGLE;NA;NA;NA;NA;MIXED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;5;YES;10;YES;NO;NO;-8;NO;NA;NA;NONE;178;82;25.88057063502083
FEMALE;45;45-59;RURAL AREAS;Wielkopolskie;PRIMARY/NO EDUCATION;no specialisation;FARMER;-8;-8;WIDOWED;NA;NA;7;2001;MIXED;NA;IT`S DIFFICULT TO TELL;YES;YES;YES;12;YES;10;NO;NO;NO;-8;NO;NA;NA;NONE;164;70;26.026174895895306
MALE;46;45-59;URBAN 100,000-200,000;Dolnoslaskie;SECONDARY;art;SELF-EMPLOYED;0;2000;SINGLE;NA;NA;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;30;YES;20;NO;NO;NO;-8;NO;NA;NA;PASSIVE;170;82;28.373702422145332
FEMALE;35;35-44;URBAN 100,000-200,000;Slaskie;SECONDARY;economy and administration;EMPLOYED IN PRIVATE SECTOR;0;1350;MARRIED;8;1998;NA;NA;MOSTLY SATISFIED;2;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;3;YES;12;NO;NO;NO;-8;NO;NA;NA;PASSIVE;166;60;21.773842357381334
MALE;56;45-59;RURAL AREAS;Malopolskie;VOCATIONAL/GRAMMAR;technical science;LONG-TERM SICK/DISABLED;0;750;MARRIED;8;1989;NA;NA;MOSTLY SATISFIED;3;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;10;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;170;75;25.95155709342561
FEMALE;18;16-24;RURAL AREAS;Swietokrzyskie;VOCATIONAL/GRAMMAR;no specialisation;PUPIL OR STUDENT;-8;NA;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;2;MOST PEOPLE CAN BE TRUSTED;YES;YES;NO;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;175;75;24.489795918367346
FEMALE;33;25-34;URBAN 500,000 AND OVER;Dolnoslaskie;SECONDARY;no specialisation;OTHER ECONOMICALLY INACTIVE;0;-8;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;NO OPINION;NO OPINION;YES;6;NO;-8;NO;NA;NO;-8;NO;NA;NA;ACTIVE;176;56;18.078512396694215
FEMALE;45;45-59;RURAL AREAS;Malopolskie;VOCATIONAL/GRAMMAR;services for the population and transport services;EMPLOYED IN PRIVATE SECTOR;0;1300;DIVORCED;6;1998;9;2010;MIXED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;20;YES;5;NO;NO;NO;-8;NO;NA;NA;NONE;164;66;24.538964901844146
FEMALE;42;35-44;RURAL AREAS;Warminsko-mazurskie;POST-SECONDARY OR HIGHER;protection and safety;EMPLOYED IN PRIVATE SECTOR;-8;-8;MARRIED;9;1992;NA;NA;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;7;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;165;62;22.77318640955005
FEMALE;68;65+;RURAL AREAS;Wielkopolskie;POST-SECONDARY OR HIGHER;social sciences;RETIRED;0;800;MARRIED;6;1964;NA;NA;MOSTLY SATISFIED;10;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;-8;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;80;29.744199881023206
FEMALE;45;45-59;RURAL AREAS;Podkarpackie;VOCATIONAL/GRAMMAR;technical science;EMPLOYED IN PUBLIC SECTOR;-8;1600;DIVORCED;9;1986;6;2010;MIXED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;167;53;19.003908350962746
FEMALE;57;45-59;URBAN 100,000-200,000;Mazowieckie;SECONDARY;social sciences;SELF-EMPLOYED;0;3300;MARRIED;4;1977;NA;NA;PLEASED;3;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;160;72;28.124999999999993
MALE;25;25-34;URBAN 500,000 AND OVER;Lodzkie;SECONDARY;no specialisation;EMPLOYED IN PUBLIC SECTOR;0;1100;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;2;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;10;YES;15;NO;NO;NO;-8;NO;NA;NA;ACTIVE;176;90;29.054752066115704
FEMALE;42;35-44;URBAN 200,000-500,000;Slaskie;POST-SECONDARY OR HIGHER;pedagogics;EMPLOYED IN PUBLIC SECTOR;0;2000;DIVORCED;7;1990;9;2000;MOSTLY DISSATISFIED;10;ONE CAN`T BE TOO CAREFUL;YES;NO;NO;4;NO;-8;YES;YES;NO;-8;NO;NA;NA;PASSIVE;175;80;26.122448979591837
MALE;51;45-59;RURAL AREAS;Lodzkie;PRIMARY/NO EDUCATION;no specialisation;UNEMPLOYED;-8;NA;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;YES;10;NO;NO;NA;-8;NO;NA;NA;NONE;180;98;30.24691358024691
MALE;33;25-34;RURAL AREAS;Malopolskie;SECONDARY;no specialisation;SELF-EMPLOYED;0;-8;SINGLE;NA;NA;NA;NA;PLEASED;0;IT`S DIFFICULT TO TELL;YES;YES;YES;10;YES;10;NO;NO;NO;-8;NO;NA;NA;PASSIVE;180;85;26.234567901234566
FEMALE;63;60-64;URBAN BELOW 20,000;Malopolskie;SECONDARY;no specialisation;RETIRED;-8;950;MARRIED;6;1967;NA;NA;MOSTLY SATISFIED;5;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;0;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;76;28.256989886972047
MALE;39;35-44;RURAL AREAS;Warminsko-mazurskie;PRIMARY/NO EDUCATION;no specialisation;OTHER ECONOMICALLY INACTIVE;-8;-8;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;2;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;175;87;28.408163265306122
FEMALE;75;65+;RURAL AREAS;Swietokrzyskie;SECONDARY;no specialisation;LONG-TERM SICK/DISABLED;24;1250;WIDOWED;4;1958;12;2000;MOSTLY DISSATISFIED;8;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;0;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;158;62;24.83576349943919
FEMALE;36;35-44;URBAN 500,000 AND OVER;Lodzkie;POST-SECONDARY OR HIGHER;economy and administration;EMPLOYED IN PRIVATE SECTOR;0;2500;MARRIED;8;2003;NA;NA;PLEASED;2;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;3;YES;3;NO;NO;NO;-8;NO;NA;NA;ACTIVE;170;66;22.837370242214536
FEMALE;55;NA;RURAL AREAS;Slaskie;VOCATIONAL/GRAMMAR;agriculture, forestry, fishing;RETIRED;24;NA;MARRIED;4;1976;NA;NA;MOSTLY SATISFIED;NA;ONE CAN`T BE TOO CAREFUL;YES;NO;NA;40;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;70;NA
FEMALE;55;45-59;URBAN 200,000-500,000;Dolnoslaskie;VOCATIONAL/GRAMMAR;technical science;EMPLOYED IN PRIVATE SECTOR;0;1000;MARRIED;12;1974;NA;NA;MOSTLY SATISFIED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;165;71;26.07897153351699
FEMALE;51;45-59;URBAN BELOW 20,000;Mazowieckie;VOCATIONAL/GRAMMAR;social sciences;EMPLOYED IN PRIVATE SECTOR;0;1000;DIVORCED;1;1980;4;1994;MIXED;6;ONE CAN`T BE TOO CAREFUL;NO OPINION;NO;NO;3;YES;20;NO;NO;NO;-8;YES, TO EU COUNTRY;LESS THAN 1 TO 2 YEARS;GERMANY;NONE;160;49;19.140624999999996
FEMALE;67;65+;URBAN 100,000-200,000;Wielkopolskie;POST-SECONDARY OR HIGHER;technical science;RETIRED;0;1500;MARRIED;10;1967;NA;NA;MIXED;11;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;7;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;170;65;22.49134948096886
MALE;49;45-59;RURAL AREAS;Zachodnio-pomorskie;POST-SECONDARY OR HIGHER;economy and administration;EMPLOYED IN PUBLIC SECTOR;0;2900;MARRIED;9;1988;NA;NA;MOSTLY SATISFIED;0;MOST PEOPLE CAN BE TRUSTED;YES;NO;YES;3;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;176;74;23.889462809917354
FEMALE;41;35-44;URBAN BELOW 20,000;Mazowieckie;VOCATIONAL/GRAMMAR;production and processing;EMPLOYED IN PRIVATE SECTOR;0;1500;MARRIED;5;1998;NA;NA;PLEASED;1;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;20;YES;10;NO;NO;NO;-8;NO;NA;NA;NONE;167;61;21.872422819032593
FEMALE;32;25-34;URBAN 100,000-200,000;Dolnoslaskie;POST-SECONDARY OR HIGHER;physical sciences;EMPLOYED IN PRIVATE SECTOR;-8;2000;MARRIED;10;2007;NA;NA;MOSTLY SATISFIED;1;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;4;YES;20;NO;NO;NO;-8;NO;NA;NA;PASSIVE;158;58;23.233456176894723
MALE;28;25-34;URBAN BELOW 20,000;Mazowieckie;SECONDARY;services for the population and transport services;SELF-EMPLOYED;0;1300;MARRIED;7;2010;NA;NA;DELIGHTED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;20;YES;10;NO;NO;NO;-8;NO;NA;NA;PASSIVE;178;90;28.40550435551067
MALE;40;35-44;RURAL AREAS;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;technical science;FARMER;0;1600;MARRIED;6;1998;NA;NA;MOSTLY SATISFIED;1;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;8;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;65;20.983987603305785
MALE;39;35-44;URBAN 200,000-500,000;Dolnoslaskie;SECONDARY;armed forces and country protection;EMPLOYED IN PUBLIC SECTOR;0;3000;MARRIED;7;1994;NA;NA;DELIGHTED;1;IT`S DIFFICULT TO TELL;YES;YES;YES;8;YES;12;NO;NO;NO;-8;NO;NA;NA;ACTIVE;176;84;27.117768595041323
FEMALE;21;16-24;RURAL AREAS;Dolnoslaskie;SECONDARY;no specialisation;PUPIL OR STUDENT;-8;NA;SINGLE;NA;NA;NA;NA;PLEASED;5;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;3;NO;-8;NO;NO;NA;-8;YES, TO EU COUNTRY;LESS THAN 1 YEAR;GERMANY;PASSIVE;164;64;23.795359904818564
MALE;54;45-59;RURAL AREAS;Mazowieckie;VOCATIONAL/GRAMMAR;technical science;SELF-EMPLOYED;0;2200;MARRIED;1;1985;NA;NA;MOSTLY SATISFIED;0;IT`S DIFFICULT TO TELL;YES;YES;NO;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;NA;NA;NA
FEMALE;48;45-59;RURAL AREAS;Pomorskie;PRIMARY/NO EDUCATION;no specialisation;EMPLOYED IN PRIVATE SECTOR;6;1000;MARRIED;6;1989;NA;NA;MIXED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;167;72;25.816630212628635
FEMALE;31;25-34;URBAN 500,000 AND OVER;Malopolskie;POST-SECONDARY OR HIGHER;liberal arts;EMPLOYED IN PUBLIC SECTOR;0;2000;SINGLE;NA;NA;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;168;65;23.030045351473927
MALE;27;25-34;URBAN BELOW 20,000;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;architecture and construction;UNEMPLOYED;-8;NA;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;10;YES;12;NA;NO;NO;-8;NO;NA;NA;NONE;176;80;25.826446280991735
MALE;46;45-59;URBAN 200,000-500,000;Slaskie;VOCATIONAL/GRAMMAR;technical science;RETIRED;2;2600;MARRIED;9;1988;NA;NA;PLEASED;3;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;76;24.535123966942148
MALE;18;16-24;RURAL AREAS;Dolnoslaskie;VOCATIONAL/GRAMMAR;no specialisation;PUPIL OR STUDENT;24;NA;SINGLE;NA;NA;NA;NA;PLEASED;0;IT`S DIFFICULT TO TELL;YES;YES;YES;15;NO;-8;NO;NO;NA;-8;NO;NA;NA;NONE;180;72;22.22222222222222
MALE;25;25-34;RURAL AREAS;Mazowieckie;VOCATIONAL/GRAMMAR;services for the population and transport services;UNEMPLOYED;7;NA;SINGLE;NA;NA;NA;NA;MIXED;2;IT`S DIFFICULT TO TELL;YES;NO;YES;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;PASSIVE;170;88;30.449826989619382
MALE;59;45-59;RURAL AREAS;Lubelskie;VOCATIONAL/GRAMMAR;agriculture, forestry, fishing;LONG-TERM SICK/DISABLED;-8;1800;SINGLE;NA;NA;NA;NA;MIXED;NA;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;99;YES;5;NO;NO;NO;-8;NO;NA;NA;NONE;170;110;38.062283737024224
FEMALE;63;60-64;URBAN 20,000-100,000;Kujawsko-pomorskie;VOCATIONAL/GRAMMAR;agriculture, forestry, fishing;RETIRED;0;950;MARRIED;9;1970;NA;NA;DELIGHTED;4;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;7;NO;-8;NA;NO;NO;-8;NO;NA;NA;NONE;164;62;23.051754907792983
MALE;44;35-44;RURAL AREAS;Swietokrzyskie;PRIMARY/NO EDUCATION;no specialisation;NA;0;1600;MARRIED;5;1990;NA;NA;MIXED;5;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;87;28.08626033057851
FEMALE;54;45-59;URBAN BELOW 20,000;Malopolskie;VOCATIONAL/GRAMMAR;services for the population and transport services;EMPLOYED IN PUBLIC SECTOR;0;1000;WIDOWED;8;1979;1;2011;MOSTLY SATISFIED;7;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;6;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;157;70;28.398718000730252
MALE;34;25-34;URBAN 500,000 AND OVER;Malopolskie;POST-SECONDARY OR HIGHER;computer science;EMPLOYED IN PRIVATE SECTOR;-8;4000;MARRIED;10;2008;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;178;80;25.24933720489837
FEMALE;69;65+;RURAL AREAS;Podkarpackie;PRIMARY/NO EDUCATION;no specialisation;RETIRED;-8;800;MARRIED;10;2005;NA;NA;MIXED;16;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;25;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;88;32.718619869125526
FEMALE;27;25-34;RURAL AREAS;Warminsko-mazurskie;VOCATIONAL/GRAMMAR;social sciences;UNEMPLOYED;5;1500;SINGLE;NA;NA;NA;NA;MIXED;3;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;10;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;164;68;25.282569898869724
FEMALE;29;25-34;URBAN 100,000-200,000;Dolnoslaskie;PRIMARY/NO EDUCATION;no specialisation;OTHER ECONOMICALLY INACTIVE;24;NA;MARRIED;9;2010;NA;NA;MOSTLY SATISFIED;5;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;3;YES;5;NO;NO;NO;-8;NO;NA;NA;NONE;158;66;26.43807082198365
FEMALE;41;35-44;RURAL AREAS;Lubelskie;SECONDARY;no specialisation;SELF-EMPLOYED;0;-8;MARRIED;8;1991;NA;NA;NA;0;ONE CAN`T BE TOO CAREFUL;NO OPINION;NO OPINION;YES;4;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;156;65;26.709401709401707
FEMALE;60;60-64;RURAL AREAS;Slaskie;SECONDARY;no specialisation;RETIRED;24;1300;MARRIED;7;1971;NA;NA;PLEASED;10;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;6;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;155;60;24.97398543184183
MALE;50;45-59;RURAL AREAS;Swietokrzyskie;SECONDARY;agriculture, forestry, fishing;FARMER;0;1000;MARRIED;9;2005;NA;NA;MOSTLY SATISFIED;2;ONE CAN`T BE TOO CAREFUL;YES;NO;YES;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;175;91;29.714285714285715
MALE;64;60-64;RURAL AREAS;Dolnoslaskie;VOCATIONAL/GRAMMAR;agriculture, forestry, fishing;UNEMPLOYED;7;-8;MARRIED;3;1975;NA;NA;MOSTLY DISSATISFIED;8;ONE CAN`T BE TOO CAREFUL;NO OPINION;NO OPINION;YES;5;YES;10;YES;YES;NO;-8;NO;NA;NA;NONE;160;59;23.046874999999996
FEMALE;34;25-34;URBAN 100,000-200,000;Podlaskie;POST-SECONDARY OR HIGHER;law;EMPLOYED IN PUBLIC SECTOR;-8;6000;MARRIED;12;2001;NA;NA;PLEASED;6;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;NO;2;NO;-8;NO;YES;NO;-8;NO;NA;NA;ACTIVE;164;56;20.820939916716245
FEMALE;19;16-24;URBAN 20,000-100,000;Swietokrzyskie;VOCATIONAL/GRAMMAR;no specialisation;PUPIL OR STUDENT;-8;NA;SINGLE;NA;NA;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;NO OPINION;YES;0;NO;-8;NO;NO;NO;-8;NO;NA;NA;ACTIVE;169;63;22.058051188683873
FEMALE;77;65+;URBAN 20,000-100,000;Pomorskie;VOCATIONAL/GRAMMAR;services for the population and transport services;RETIRED;0;1118;WIDOWED;9;NA;10;2005;PLEASED;14;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;4;YES;10;NO;NO;NO;-8;NO;NA;NA;NONE;167;58;20.796729893506402
FEMALE;60;60-64;URBAN 200,000-500,000;Warminsko-mazurskie;VOCATIONAL/GRAMMAR;technical science;LONG-TERM SICK/DISABLED;0;756;MARRIED;8;1970;NA;NA;PLEASED;6;IT`S DIFFICULT TO TELL;YES;YES;YES;3;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;156;76;31.22945430637738
FEMALE;77;65+;URBAN 100,000-200,000;Opolskie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;24;1100;WIDOWED;NA;NA;NA;1991;MIXED;12;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;1;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;160;79;30.859374999999993
MALE;26;25-34;URBAN BELOW 20,000;Wielkopolskie;SECONDARY;technical science;EMPLOYED IN PRIVATE SECTOR;-8;6000;SINGLE;NA;NA;NA;NA;MIXED;6;ONE CAN`T BE TOO CAREFUL;NO;NO;YES;15;YES;20;YES;NO;NO;-8;NO;NA;NA;PASSIVE;176;68;21.952479338842977
MALE;43;35-44;RURAL AREAS;Mazowieckie;PRIMARY/NO EDUCATION;no specialisation;UNEMPLOYED;12;1500;MARRIED;2;1991;NA;NA;PLEASED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;YES;5;YES;15;NO;NO;NO;-8;NO;NA;NA;NONE;180;115;35.49382716049382
MALE;61;60-64;URBAN 100,000-200,000;Lubelskie;POST-SECONDARY OR HIGHER;technical science;EMPLOYED IN PUBLIC SECTOR;0;1600;MARRIED;3;1975;NA;NA;MOSTLY DISSATISFIED;7;MOST PEOPLE CAN BE TRUSTED;YES;YES;YES;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;180;93;28.703703703703702
FEMALE;36;35-44;URBAN 20,000-100,000;Pomorskie;SECONDARY;services for the population and transport services;EMPLOYED IN PUBLIC SECTOR;0;1500;MARRIED;4;2000;NA;NA;MOSTLY DISSATISFIED;2;ONE CAN`T BE TOO CAREFUL;YES;NO;NO;2;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;168;57;20.19557823129252
MALE;54;45-59;RURAL AREAS;Malopolskie;VOCATIONAL/GRAMMAR;production and processing;LONG-TERM SICK/DISABLED;-8;540;MARRIED;8;1981;NA;NA;MIXED;9;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;5;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;176;90;29.054752066115704
MALE;23;16-24;RURAL AREAS;Dolnoslaskie;VOCATIONAL/GRAMMAR;no specialisation;UNEMPLOYED;12;-8;MARRIED;6;2007;NA;NA;MOSTLY SATISFIED;0;ONE CAN`T BE TOO CAREFUL;YES;YES;NO;3;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;163;60;22.582709172343712
MALE;62;60-64;URBAN 500,000 AND OVER;Lodzkie;POST-SECONDARY OR HIGHER;technical science;EMPLOYED IN PRIVATE SECTOR;0;10000;MARRIED;9;1973;NA;NA;PLEASED;6;MOST PEOPLE CAN BE TRUSTED;YES;YES;NO;20;YES;20;NO;NO;NO;-8;NO;NA;NA;NONE;182;90;27.17063156623596
FEMALE;69;65+;RURAL AREAS;Slaskie;PRIMARY/NO EDUCATION;no specialisation;LONG-TERM SICK/DISABLED;24;1520;WIDOWED;11;1961;4;1995;MOSTLY SATISFIED;8;IT`S DIFFICULT TO TELL;YES;YES;YES;0;NO;-8;NO;NO;NO;-8;NO;NA;NA;NONE;159;72;28.479886080455675
